#Read position (bp)	Clipping profile
291.0	0.05577713137613578
292.0	0.05557721334252956
293.0	0.05577713137613578
294.0	0.055977049409742
295.0	0.055977049409742
296.0	0.05517737727531712
297.0	0.05617696744334823
298.0	0.055977049409742
299.0	0.05577713137613578
300.0	0.0549774592417109
301.0	0.05517737727531712
302.0	0.055977049409742
303.0	0.05657680351056067
304.0	0.05757639367859178
305.0	0.058176147779410436
306.0	0.05857598384662289
307.0	0.058176147779410436
308.0	0.05877590188022911
309.0	0.05677672154416689
310.0	0.05757639367859178
311.0	0.05697663957777311
312.0	0.05657680351056067
313.0	0.05757639367859178
314.0	0.05757639367859178
315.0	0.05697663957777311
316.0	0.0549774592417109
317.0	0.05617696744334823
318.0	0.058176147779410436
319.0	0.05617696744334823
320.0	0.05737647564498556
321.0	0.05697663957777311
322.0	0.05697663957777311
323.0	0.054377705140892234
324.0	0.055977049409742
325.0	0.05737647564498556
326.0	0.05637688547695445
327.0	0.05797622974580422
328.0	0.05717655761137933
329.0	0.05717655761137933
330.0	0.05577713137613578
331.0	0.05517737727531712
332.0	0.05717655761137933
333.0	0.05717655761137933
334.0	0.05917573794744155
335.0	0.05997541008186644
336.0	0.061974590417928646
337.0	0.061374836317109986
338.0	0.06537319698923441
339.0	0.06637278715726552
340.0	0.06377385272038465
341.0	0.0643736068212033
342.0	0.06737237732529663
343.0	0.06737237732529663
344.0	0.06797213142611529
345.0	0.06997131176217751
346.0	0.07376975440069572
347.0	0.07496926260233304
348.0	0.08056696754330724
349.0	0.0811667216441259
350.0	0.08316590198018813
351.0	0.08356573804740057
352.0	0.08456532821543168
353.0	0.08516508231625033
354.0	0.08416549214821922
355.0	0.08656450855149389
356.0	0.09056286922361832
357.0	0.09416139382853031
358.0	0.09636049219819874
359.0	0.09855959056786717
360.0	0.10215811517277917
361.0	0.10895532831539069
362.0	0.11135434471866534
363.0	0.11395327915554622
364.0	0.11855139392848932
365.0	0.12314950870143242
366.0	0.12914704970961904
367.0	0.1341450005497746
368.0	0.13914295138993013
369.0	0.14574024649893544
370.0	0.14953868913745366
371.0	0.16133385312022072
372.0	0.16993032856528822
373.0	0.17552803350626242
374.0	0.1873231974890295
375.0	0.19791885327015923
376.0	0.2163113123619316
377.0	0.2321048370168231
378.0	0.2361031976889475
379.0	0.2600933617216941
380.0	0.27328795193970473
381.0	0.28128467328395357
382.0	0.3122719684929179
383.0	0.3318639357863276
384.0	0.3594526244239862
385.0	0.3860417228936136
386.0	0.4228266410771584
387.0	0.4356213952279565
388.0	0.4700072970082267
389.0	0.4959966413770355
390.0	0.5085914774942274
391.0	0.546176067812197
392.0	0.5759638548195241
393.0	0.6059515598604572
394.0	0.6515328715226757
395.0	0.7001129536889875
396.0	0.7211043472176407
397.0	0.7498925440569366
398.0	0.773682790056077
399.0	0.8010715606601293
400.0	0.8174648394158395
401.0	0.8188642656510832
402.0	0.8522505772633221
403.0	0.8480522985575913
404.0	0.8718425445567317
405.0	0.8758409052288563
406.0	0.8778400855649184
407.0	0.8656450855149388
408.0	0.840455413280555
409.0	0.8038704131306165
410.0	0.7522915604602113
411.0	0.719505002948791
412.0	0.6753231175218161
413.0	0.6281424615907477
414.0	0.5837606581301666
415.0	0.539778690736798
416.0	0.5171879529392949
417.0	0.475804919982807
418.0	0.4456172969082677
419.0	0.3978368868763807
420.0	0.3684489359362661
421.0	0.33406303415599603
422.0	0.3090732799552184
423.0	0.28728221429214024
424.0	0.26589098469627453
425.0	0.2452994272348337
426.0	0.23330434521846044
427.0	0.21671114842914405
428.0	0.2051159024799832
429.0	0.1919213122619726
430.0	0.1797263122119931
431.0	0.16873082036365092
432.0	0.15953459081776472
433.0	0.15373696784318427
434.0	0.14793934486860388
435.0	0.13934286942353635
436.0	0.13214582021371238
437.0	0.12314950870143242
438.0	0.11335352505472757
439.0	0.10295778730720405
440.0	0.09496106596295519
441.0	0.08796393478673743
442.0	0.08036704950970101
443.0	0.07376975440069572
444.0	0.06397377075399087
445.0	0.060375246149078875
446.0	0.05137893463679891
447.0	0.04458172149418738
448.0	0.03858418048600074
449.0	0.033386311612238984
450.0	0.03118721324257055
451.0	0.026988934536839898
452.0	0.024989754200777682
453.0	0.02339040993192791
454.0	0.022790655831109244
455.0	0.018992213192591038
456.0	0.016793114822922603
457.0	0.01619336072210394
458.0	0.014194180386041722
459.0	0.01239491808358573
460.0	0.011395327915554622
461.0	0.010995491848342179
462.0	0.010595655781129736
463.0	0.00979598364670485
464.0	0.009196229545886187
465.0	0.00819663937785508
466.0	0.007796803310642637
467.0	0.007796803310642637
468.0	0.007596885277036415
469.0	0.0073969672434301935
470.0	0.00699713117621775
471.0	0.006797213142611529
472.0	0.006197459041792865
473.0	0.005797622974580422
474.0	0.006397377075399087
475.0	0.005397786907367979
476.0	0.005597704940974201
477.0	0.005597704940974201
478.0	0.005797622974580422
479.0	0.005797622974580422
480.0	0.005797622974580422
481.0	0.004997950840155536
482.0	0.004598114772943094
483.0	0.004598114772943094
484.0	0.004198278705730651
485.0	0.004398196739336872
486.0	0.0037984426385182075
487.0	0.0033986065713057646
488.0	0.0029987705040933218
489.0	0.0027988524704871003
490.0	0.002399016403274657
491.0	0.002399016403274657
492.0	0.0019991803360622147
493.0	0.001799262302455993
494.0	0.001799262302455993
495.0	9.995901680311073E-4
496.0	7.996721344248859E-4
497.0	9.995901680311073E-4
498.0	7.996721344248859E-4
499.0	3.9983606721244295E-4
500.0	7.996721344248859E-4
501.0	3.9983606721244295E-4
502.0	1.9991803360622148E-4
